name,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
"		NonCurrentDeferredAssets","2,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"			NonCurrentDeferredTaxesAssets","2,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherNonCurrentAssets","18,602,000","21,186,000","21,774,000","28,254,000","31,153,000","29,576,000","35,885,000","38,462,000","18,351,000","5,214,000","7,364,000","8,866,000","7,006,000","1,282,000","913,000","848,000","1,051,000","1,080,000","812,200","742,400","463,700","695,200","400,000","300,000","2,200,000","500,000","1,300,000","2,500,000","3,500,000","3,900,000","4,000,000","3,000,000","2,000,000","400,000","500,000"
TotalLiabilitiesNetMinorityInterest,"319,557,000","325,942,000","264,357,000","230,278,000","147,599,000","175,213,000","212,168,000","189,648,000","174,454,000","152,069,000","115,362,000","101,624,000","130,994,000","108,842,000","141,499,000","100,779,000","58,374,000","56,400,000","35,204,900","34,606,600","36,803,300","29,508,700","35,700,000","33,900,000","28,600,000","21,300,000","25,800,000","22,500,000","21,600,000","22,400,000","20,300,000","10,900,000","7,800,000","7,000,000","5,700,000"
"	CurrentLiabilities","171,324,000","138,638,000","145,528,000","126,202,000","97,074,000","76,282,000","81,245,000","110,499,000","113,670,000","79,025,000","51,186,000","50,879,000","48,630,000","50,296,000","46,337,000","65,150,000","37,741,000","32,046,000","15,911,600","18,997,200","16,623,800","22,786,400","16,100,000","10,600,000","11,500,000","9,000,000","19,300,000","15,200,000","13,100,000","12,600,000","9,000,000","5,300,000","3,600,000","3,700,000","2,600,000"
"		PayablesAndAccruedExpenses","120,878,000","125,395,000","123,876,000","106,233,000","93,200,000","66,825,000","78,919,000","104,510,000","75,157,000","55,956,000","37,191,000","42,351,000","37,592,000","44,342,000","38,978,000","55,214,000","30,947,000","25,092,000","13,963,100","16,699,000","6,913,600","2,946,300","6,400,000","3,800,000","3,000,000","2,800,000","2,900,000","2,100,000","2,300,000","2,900,000","1,400,000",,,,
"			Payables","59,253,000","64,881,000","70,565,000","55,118,000","38,198,000","15,343,000","20,411,000","40,702,000","34,151,000","23,214,000","13,961,000","11,401,000","14,621,000","13,796,000","15,688,000","28,392,000","12,984,000","13,030,000","5,159,100","9,400,300","6,913,600","2,946,300","6,400,000","3,800,000","3,000,000","2,800,000","2,900,000","2,100,000","2,300,000","2,900,000","1,400,000",,,,
"				AccountsPayable","59,253,000","64,881,000","66,535,000","53,748,000","24,358,000","15,343,000","20,411,000","40,702,000","32,838,000","23,214,000","13,961,000","11,401,000","14,621,000","13,796,000","15,688,000","28,392,000","12,984,000","13,030,000","5,159,100","9,400,300","6,913,600","2,946,300","6,400,000","3,800,000","3,000,000","2,800,000","2,900,000","2,100,000","2,300,000","2,900,000","1,400,000",,,,
"				TotalTaxPayable",,0,"4,030,000","1,370,000","13,840,000",,,0,"1,313,000",,,0,,,,,,,,,,,,,,,,,,,,,,,
"					IncomeTaxPayable",,0,"4,030,000","1,370,000","13,840,000",,,0,"1,313,000",,,0,,,,,,,,,,,,,,,,,,,,,,,
"				OtherPayable",,,,"12,061,000","12,072,000","7,111,000","5,962,000",0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,,
"			CurrentAccruedExpenses","61,625,000","60,514,000","53,311,000","51,115,000","55,002,000","51,482,000","58,508,000","63,808,000","41,006,000","32,742,000","23,230,000","30,950,000","22,971,000","30,546,000","23,290,000","26,822,000","17,963,000","12,062,000","8,804,000","7,298,700",,,,,,,,,,,,,,,
"		CurrentDebtAndCapitalLeaseObligation","4,188,000","4,904,000",,,0,"55,000","71,000","69,000","16,247,000","14,460,000","8,427,000","8,528,000","7,706,000","4,106,000","4,106,000","8,107,000","5,107,000","6,374,000","1,948,500","701,800","3,575,400","13,122,200","3,100,000","2,700,000","1,200,000","1,300,000","9,200,000","8,800,000","6,900,000","6,200,000","4,400,000","900,000","1,900,000","2,000,000","1,000,000"
"			CurrentDebt",,,,,0,"55,000","71,000","69,000","16,247,000","14,460,000","8,427,000","8,528,000","7,706,000","4,106,000","4,106,000","8,107,000","5,107,000","6,374,000","1,948,500","701,800","3,575,400","13,122,200","3,100,000","2,700,000","1,200,000","1,300,000","9,200,000","8,800,000","6,900,000","6,200,000","4,400,000","900,000","1,900,000","2,000,000","1,000,000"
"				CurrentNotesPayable",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"				OtherCurrentBorrowings",,,,,,"55,000","71,000","69,000","16,247,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"			CurrentCapitalLeaseObligation","4,188,000","4,904,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		CurrentDeferredLiabilities","43,611,000","6,826,000","20,043,000","14,574,000","3,848,000","8,888,000","898,000","3,788,000","20,427,000","7,571,000","5,568,000",,,,,,,,,,,,,,,,,,,,,,,,
"			CurrentDeferredRevenue","43,611,000","6,826,000","20,043,000","14,574,000","3,848,000","8,888,000","898,000","3,788,000","20,427,000","7,571,000","5,568,000",,,,,,,,,,,,,,,,,,,,,,,,
"		OtherCurrentLiabilities","2,647,000","1,513,000","1,609,000","5,395,000","26,000","514,000","1,357,000","2,132,000","1,839,000","1,038,000",0,0,"3,332,000","1,848,000","3,253,000","1,829,000","1,687,000","580,000",0,"1,596,400","6,134,800","6,717,900","6,600,000","4,100,000","7,300,000","4,900,000","7,200,000","4,300,000","3,900,000","3,500,000","3,200,000","4,400,000","1,700,000","1,700,000","1,600,000"
"	TotalNonCurrentLiabilitiesNetMinorityInterest","148,233,000","187,304,000","118,829,000","104,076,000","50,525,000","98,931,000","130,923,000","79,149,000","60,784,000","73,044,000","64,176,000","50,745,000","82,364,000","58,546,000","95,162,000","35,629,000","20,633,000","24,354,000","19,293,300","15,609,400","20,179,500","6,722,300","19,600,000","23,300,000","17,100,000","12,300,000","6,500,000","7,300,000","8,500,000","9,800,000","11,300,000","5,600,000","4,200,000","3,300,000","3,100,000"
"		LongTermDebtAndCapitalLeaseObligation","115,619,000","155,269,000","96,671,000","77,486,000","40,951,000","68,321,000","99,455,000","51,676,000","36,196,000","51,917,000","53,712,000","45,432,000","76,273,000","56,155,000","93,761,000","34,367,000","19,474,000","22,142,000","17,765,400","14,163,900","18,647,300","5,145,600","16,500,000","18,000,000","11,400,000","9,400,000","3,700,000","4,300,000","5,300,000","6,600,000","7,900,000","3,000,000","2,800,000","2,500,000","2,500,000"
"			LongTermDebt","107,442,000","148,766,000","96,671,000","77,486,000","40,951,000","68,321,000","99,455,000","51,676,000","36,196,000","51,917,000","53,712,000","45,432,000","76,273,000","56,155,000","93,761,000","34,367,000","19,474,000","22,142,000","17,765,400","14,163,900","18,647,300","5,145,600","16,500,000","18,000,000","11,400,000","9,400,000","3,700,000","4,300,000","5,300,000","6,600,000","7,900,000","3,000,000","2,800,000","2,500,000","2,500,000"
"			LongTermCapitalLeaseObligation","8,177,000","6,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		NonCurrentDeferredLiabilities","23,560,000","19,145,000","15,363,000","16,284,000","6,706,000","27,556,000","28,159,000","23,330,000","19,163,000","15,172,000","10,461,000","5,121,000","6,091,000","2,391,000","1,401,000","1,262,000","1,159,000","2,212,000","1,527,900","1,362,200","1,414,500","1,576,700","2,000,000","2,600,000","2,700,000","2,900,000","2,800,000","3,000,000","3,200,000","3,200,000","3,400,000","2,500,000","1,400,000","900,000",
"			NonCurrentDeferredTaxesLiabilities","23,560,000","19,145,000","15,363,000","16,284,000","6,706,000","27,556,000","28,159,000","23,330,000","19,163,000","15,172,000","10,461,000","5,121,000","6,091,000","2,391,000","1,401,000","1,262,000","1,159,000","2,212,000","1,527,900","1,362,200","1,414,500","1,576,700","2,000,000","2,600,000","2,700,000","2,900,000","2,800,000","3,000,000","3,200,000","3,200,000","3,400,000","2,500,000","1,400,000","900,000",
"		OtherNonCurrentLiabilities","9,054,000","12,890,000","6,795,000","10,306,000","2,868,000","3,054,000","3,309,000","4,143,000","5,425,000","5,955,000","3,000","192,000",,,,,,,,"83,300","117,700",,"1,100,000","2,700,000","3,000,000",,,,,,,"100,000",,"-100,000","600,000"
TotalEquityGrossMinorityInterest,"360,736,000","344,156,000","329,230,000","305,314,000","282,357,000","268,326,000","261,003,000","257,795,000","225,436,000","187,072,000","166,437,000","153,087,000","155,943,000","139,739,000","120,877,000","82,448,000","63,972,000","50,334,000","40,243,300","33,958,300","29,287,600","26,070,600","23,100,000","21,300,000","19,400,000","18,000,000","15,100,000","13,500,000","11,300,000","9,400,000","9,300,000","10,100,000","6,800,000","4,200,000","3,800,000"
"	StockholdersEquity","360,736,000","344,156,000","329,230,000","305,060,000","282,190,000","268,395,000","261,637,000","257,953,000","225,077,000","187,072,000","166,437,000","153,087,000","155,943,000","139,739,000","120,877,000","82,448,000","63,972,000","50,334,000","40,243,300","33,958,300","29,287,600","25,968,900","23,100,000","21,300,000","19,400,000","18,000,000","15,100,000","13,500,000","11,300,000","9,400,000","9,300,000","10,100,000","6,800,000","4,200,000","3,800,000"
"		CapitalStock","3,394,000","3,324,000","3,276,000","3,225,000","3,183,000","3,164,000","3,156,000","3,109,000","3,077,000","2,985,000","2,974,000","2,958,000","2,920,000","2,865,000","2,835,000","1,996,000","993,000","976,000","635,700","416,000","282,700","256,400",,,,,,,,,,,,,
"			PreferredStock",0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
"			CommonStock","3,394,000","3,324,000","3,276,000","3,225,000","3,183,000","3,164,000","3,156,000","3,109,000","3,077,000","2,985,000","2,974,000","2,958,000","2,920,000","2,865,000","2,835,000","1,996,000","993,000","976,000","635,700","416,000","282,700","256,400",,,,,,,,,,,,,
"			OtherCapitalStock",,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
"		AdditionalPaidInCapital","96,642,000","90,572,000","83,177,000","75,658,000","71,699,000","68,534,000","66,232,000","60,160,000","54,323,000","45,966,000","43,403,000","41,529,000","38,873,000","36,551,000","34,821,000","10,565,000","10,553,000","9,933,000","9,494,800","9,213,400","5,906,600","3,879,000",,,,,,,,,,,,,
"		RetainedEarnings","288,182,000","274,118,000","262,840,000","238,953,000","220,428,000","208,507,000","202,488,000","202,470,000","174,243,000","143,524,000","123,661,000","113,496,000","120,896,000","103,004,000","86,114,000","72,830,000","55,378,000","42,076,000","32,621,500","26,171,500","24,354,600","22,520,200","19,400,000","17,500,000","15,600,000","16,300,000","13,200,000","12,000,000","9,800,000","7,900,000","7,800,000","8,600,000","5,300,000","4,000,000","2,500,000"
"		TreasuryStock","18,160,000","18,160,000","15,556,000","8,269,000","8,269,000","8,269,000","8,269,000","6,738,000","4,804,000","3,153,000","3,153,000","3,153,000","3,153,000","2,745,000","2,745,000","2,745,000","2,745,000","2,444,000","2,236,400","1,842,600","1,256,300","686,700",,,,,,,,,,,,,
"		GainsLossesNotAffectingRetainedEarnings","-9,322,000","-5,698,000","-4,507,000","-4,507,000","-4,851,000","-3,541,000","-1,970,000","-1,048,000","-1,762,000","-2,250,000","-448,000","-1,743,000","-3,593,000","64,000","-148,000","-198,000","-207,000","-207,000","-272,300",,,,,,,,,,,,,,,,
"			OtherEquityAdjustments",,,"-4,507,000","-4,507,000","-4,851,000","-3,541,000","-1,970,000","-1,048,000","-1,762,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherEquityInterest",,,,,,,,,,,,,,,,,,,,,,,"3,700,000","3,800,000","3,800,000","1,700,000","1,900,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","200,000","1,300,000"
"	MinorityInterest",,,0,"254,000","167,000","-69,000","-634,000","-158,000","359,000",,,,,,,,,,,,,"101,700",,,,,,,,,,,,,
TotalCapitalization,"468,178,000","492,922,000","425,901,000","382,546,000","323,141,000","336,716,000","361,092,000","309,629,000","261,273,000","238,989,000","220,149,000","198,519,000","232,216,000","195,894,000","214,638,000","116,815,000","83,446,000","72,476,000","58,008,700","48,122,200","47,934,900","31,114,500","39,600,000","39,300,000","30,800,000","27,400,000","18,800,000","17,800,000","16,600,000","16,000,000","17,200,000","13,100,000","9,600,000","6,700,000","6,300,000"
CommonStockEquity,"360,736,000","344,156,000","329,230,000","305,060,000","282,190,000","268,395,000","261,637,000","257,953,000","225,077,000","187,072,000","166,437,000","153,087,000","155,943,000","139,739,000","120,877,000","82,448,000","63,972,000","50,334,000","40,243,300","33,958,300","29,287,600","25,968,900","23,100,000","21,300,000","19,400,000","18,000,000","15,100,000","13,500,000","11,300,000","9,400,000","9,300,000","10,100,000","6,800,000","4,200,000","3,800,000"
CapitalLeaseObligations,"12,365,000","11,407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"111,114,000","99,222,000","116,857,000","101,926,000","160,757,000","139,235,000","161,426,000","150,946,000","111,556,000","70,883,000","51,188,000","66,114,000","62,764,000","54,421,000","41,847,000","41,226,000","42,811,000","30,027,000","29,365,400","23,908,800","18,630,500","15,882,500","13,500,000","16,400,000","15,900,000","17,600,000","14,600,000","13,500,000","11,200,000","9,300,000","9,200,000","10,000,000","6,700,000","4,100,000","3,700,000"
WorkingCapital,"160,401,000","197,561,000","164,660,000","128,681,000","130,001,000","160,549,000","205,804,000","139,007,000","108,647,000","99,440,000","67,459,000","68,797,000","96,881,000","75,144,000","99,233,000","41,668,000","36,275,000","31,624,000","27,862,800","25,377,800","29,122,700","11,286,300","19,900,000","25,800,000","17,900,000","15,700,000","4,600,000","2,200,000","-600,000","-2,600,000","-2,900,000","100,000","1,300,000","2,400,000","1,800,000"
InvestedCapital,"468,178,000","492,922,000","425,901,000","382,546,000","323,141,000","336,771,000","361,163,000","309,698,000","277,520,000","253,449,000","228,576,000","207,047,000","239,922,000","200,000,000","218,744,000","124,922,000","88,553,000","78,850,000","59,957,200","48,824,000","51,510,300","44,236,700","42,700,000","42,000,000","32,000,000","28,700,000","28,000,000","26,600,000","23,500,000","22,200,000","21,600,000","14,000,000","11,500,000","8,700,000","7,300,000"
TangibleBookValue,"111,114,000","99,222,000","116,857,000","101,926,000","160,757,000","139,235,000","161,426,000","150,946,000","111,556,000","70,883,000","51,188,000","66,114,000","62,764,000","54,421,000","41,847,000","41,226,000","42,811,000","30,027,000","29,365,400","23,908,800","18,630,500","15,882,500","13,500,000","16,400,000","15,900,000","17,600,000","14,600,000","13,500,000","11,200,000","9,300,000","9,200,000","10,000,000","6,700,000","4,100,000","3,700,000"
TotalDebt,"119,807,000","160,173,000","96,671,000","77,486,000","40,951,000","68,376,000","99,526,000","51,745,000","52,443,000","66,377,000","62,139,000","53,960,000","83,979,000","60,261,000","97,867,000","42,474,000","24,581,000","28,516,000","19,713,900","14,865,700","22,222,700","18,267,800","19,600,000","20,700,000","12,600,000","10,700,000","12,900,000","13,100,000","12,200,000","12,800,000","12,300,000","3,900,000","4,700,000","4,500,000","3,500,000"
NetDebt,"91,519,000","142,185,000","90,503,000","66,149,000","33,082,000","62,852,000","94,641,000","45,065,000","13,967,000","31,292,000","60,981,000","53,577,000","82,750,000","57,060,000","96,023,000","41,132,000","24,124,000","27,629,000","16,439,300","14,012,700","21,861,700","17,717,600","18,800,000","20,000,000","12,000,000","10,400,000","12,600,000","12,800,000","12,100,000","12,700,000","12,100,000","2,600,000","3,700,000","3,500,000","2,700,000"
ShareIssued,"33,922,433","33,233,614","32,752,827","32,241,866","31,819,695","31,638,225","31,550,477","31,092,782","30,766,730","29,845,047","29,735,928","29,575,562","29,191,206","26,424,033","26,127,526","24,387,199","24,255,646","23,850,087","23,269,392","22,923,005","23,263,871","23,764,973","24,126,987","24,272,180","24,274,570","22,225,773","22,545,453","22,057,941","22,057,941","22,057,941","22,057,941","22,057,941","21,746,253","21,090,912","21,104,625"
OrdinarySharesNumber,"30,861,393","30,172,574","29,849,835","29,791,232","29,369,061","29,187,591","29,099,843","28,712,148","28,456,096","27,584,051","27,474,932","27,314,566","26,930,210","26,424,033","26,127,526","24,387,199","24,255,646","23,850,087","23,269,392","22,923,005","23,263,871","23,764,973","24,126,987","24,272,180","24,274,570","22,225,773","22,545,453","22,057,941","22,057,941","22,057,941","22,057,941","22,057,941","21,746,253","21,090,912","21,104,625"
TreasurySharesNumber,"3,061,040","3,061,040","2,902,992","2,450,634","2,450,634","2,450,634","2,450,634","2,380,634","2,310,634","2,260,996","2,260,996","2,260,996","2,260,996",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA,0.03,0.03,0.05,0.04,0.04,0.02,0.02,0.12,0.1,0.06,0.04,-0.03,0.1,0.08,0.07,0.1,0.08,0.07,0.06,0.06,0.05,0.04,0.03,0.03,0.02,0.06,0.02,0.05,0.04,0.01,-0.03,0.06,0.07,0.09,0.05
Operating Margin,0.039788186,0.056005519,0.085897876,0.075466065,0.065809498,0.039822795,0.022468975,0.146278027,0.162000601,0.128851062,0.083577215,-0.030234702,0.152160917,0.166217426,0.150775916,0.170008852,0.165443638,0.132481199,0.11800273,0.119142921,0.113211515,0.100823994,0.06119403,0.070901034,0.072016461,0.108303249,0.077605322,0.09010989,0.098191214,0.061433447,-0.013452915,0.110526316,0.094972067,0.142857143,0.125786164
Net Margin,0.039788186,0.056005519,0.085897876,0.075466065,0.065809498,0.039822795,0.022468975,0.146278027,0.162000601,0.128851062,0.083577215,-0.030234702,0.152160917,0.166217426,0.150775916,0.170008852,0.165443638,0.132481199,0.11800273,0.119142921,0.113211515,0.100823994,0.06119403,0.070901034,0.072016461,0.108303249,0.077605322,0.09010989,0.098191214,0.061433447,-0.013452915,0.110526316,0.094972067,0.142857143,0.125786164
Return On Equity,0.042252506,0.039519869,0.073489658,0.066459057,0.045316985,0.024557089,0.018502735,0.133547584,0.163797278,0.117965275,0.065994941,-0.037815099,0.128373829,0.134021283,0.127799333,0.23047254,0.226302132,0.203897962,0.175154622,0.166074273,0.147202229,0.124591338,0.090909091,0.093896714,0.082474227,0.172222222,0.079470199,0.162962963,0.168141593,0.031914894,-0.096774194,0.138613861,0.205882353,0.380952381,0.263157895
Current Ratio,1.936243609,2.425013344,2.13146611,2.019643112,2.339194841,3.104677381,3.533128193,2.257993285,1.95581068,2.25833597,2.317918962,2.352168871,2.992206457,2.494035311,3.141549949,1.639570223,1.961156302,1.98683143,2.751099827,2.335870549,2.751867804,1.495308605,2.236024845,3.433962264,2.556521739,2.744444444,1.238341969,1.144736842,0.954198473,0.793650794,0.677777778,1.018867925,1.361111111,1.648648649,1.692307692
Quick ratio,0.980253788,1.247031838,1.03274284,1.044032583,1.097090879,1.315565926,1.494467352,0.992551969,1.182070907,1.359025625,0.871156176,0.926983628,1.128624306,1.232404167,1.703649351,0.958695318,0.804986619,0.944922923,1.416997662,1.070957825,1.476419351,0.760225398,1.260869565,2.216981132,1.565217391,1.822222222,0.865284974,0.789473684,0.549618321,0.484126984,0.455555556,0.660377358,0.888888889,1.216216216,1.038461538
ROC,0.041618152,0.037881693,0.063525073,0.056680251,0.044303945,0.025577656,0.010959867,0.116131876,0.136633628,0.095966384,0.057008124,-0.018425744,0.093703654,0.11055991,0.080137512,0.158594467,0.171923933,0.13300733,0.123833126,0.132713932,0.102832249,0.097578713,0.06298829,0.069257143,0.067265625,0.129616725,0.1,0.102808271,0.102357447,0.048648649,-0.0125,0.09285,0.0986,0.186206897,0.164383562
D/E ratio,0.29784108,0.432263276,0.293627555,0.253791179,0.145032707,0.254824355,0.381321287,0.200721504,0.232629216,0.354820604,0.373348474,0.352479309,0.538523691,0.431239668,0.809641206,0.515161071,0.384246233,0.566535543,0.489867879,0.437763374,0.758775045,0.700705009,0.848484848,0.971830986,0.649484536,0.594444444,0.854304636,0.97037037,1.079646018,1.361702128,1.322580645,0.386138614,0.691176471,1.071428571,0.921052632
EPS,0.449319187,0.409254317,0.73871486,0.628809759,0.401889459,0.20832395,0.153436666,1.10794203,1.19827489,0.739419174,0.369384806,-0.195735925,0.685788727,0.708748736,0.591253837,0.779179274,0.596850729,0.430312896,0.302921537,0.246023591,0.185317396,0.136145747,0.087039463,0.082398862,0.065912599,0.139477714,0.05322581,0.099737324,0.086136779,0.013600544,-0.040801632,0.063469206,0.064378907,0.075862059,0.047382979
