name,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
"	TotalNonCurrentLiabilitiesNetMinorityInterest","4,373,200,000","4,587,400,000","3,770,500,000","4,289,800,000","2,708,100,000","2,964,300,000","1,866,100,000","1,676,400,000","1,683,700,000","1,519,500,000","1,167,300,000","1,293,900,000","1,268,400,000","859,300,000","954,000,000","1,069,900,000","1,231,000,000","1,464,700,000","1,546,600,000","1,134,400,000","1,498,600,000","1,630,000,000","1,951,600,000","1,830,000,000","1,973,200,000","1,697,600,000","1,566,600,000","1,396,800,000","1,427,600,000","1,250,000,000","1,491,900,000","1,669,000,000","1,883,700,000","1,774,800,000","2,053,500,000"
"		LongTermProvisions","547,200,000","553,400,000","543,900,000","417,400,000","366,700,000","340,800,000","278,600,000","248,100,000","274,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		LongTermDebtAndCapitalLeaseObligation","3,080,600,000","3,194,300,000","2,196,300,000","3,015,500,000","1,826,800,000","2,070,600,000","1,187,000,000","1,186,500,000","940,600,000","779,100,000","503,000,000","588,000,000","592,900,000","419,600,000","523,500,000","639,800,000","822,200,000","1,033,400,000","1,035,900,000","651,800,000","872,100,000","945,100,000","1,326,400,000","1,140,200,000","1,268,400,000","1,259,000,000","1,207,700,000","749,900,000","843,600,000","929,000,000","1,158,600,000","1,325,600,000","1,468,000,000","1,380,200,000","1,787,300,000"
"			LongTermDebt","2,929,500,000","3,031,100,000","2,179,000,000","2,993,000,000","1,798,800,000","2,036,300,000","1,153,400,000","1,154,100,000","908,800,000","779,100,000","503,000,000","588,000,000","592,900,000","419,600,000","523,500,000","639,800,000","822,200,000","1,033,400,000","1,035,900,000","651,800,000","872,100,000","945,100,000","1,326,400,000","1,140,200,000","1,268,400,000","1,259,000,000","1,207,700,000","749,900,000","843,600,000","929,000,000","1,158,600,000","1,325,600,000","1,468,000,000","1,380,200,000","1,787,300,000"
"			LongTermCapitalLeaseObligation","151,100,000","163,200,000","17,300,000","22,500,000","28,000,000","34,300,000","33,600,000","32,400,000","31,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		NonCurrentDeferredLiabilities","474,600,000","568,900,000","682,700,000","455,900,000","197,900,000","202,300,000","84,400,000","110,500,000","39,800,000",,,,,,,,,,,,,,,,,,,,,"122,100,000","104,200,000","88,000,000","125,700,000","112,900,000","257,600,000"
"			NonCurrentDeferredTaxesLiabilities","350,000,000","333,200,000","330,800,000","173,200,000","167,400,000","173,200,000","51,300,000","73,100,000",,,,,,,,,,,,,,,,,,,,,,"122,100,000","104,200,000","88,000,000","125,700,000","112,900,000","257,600,000"
"			NonCurrentDeferredRevenue","89,400,000","206,000,000","327,600,000","243,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		TradeandOtherPayablesNonCurrent","107,800,000","123,600,000","145,600,000","186,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		NonCurrentAccruedExpenses",,,,,,,,,,"213,300,000","209,900,000","364,800,000","366,100,000",,,,,,,,,,,,,,,,,,,,,,
"		EmployeeBenefits","46,400,000","44,200,000","47,200,000","59,300,000","140,400,000","194,200,000","238,700,000","57,800,000","375,800,000","368,700,000","307,500,000",,,,,,,,,,,,,,,,,,,,,,,,
"			NonCurrentPensionAndOtherPostretirementBenefitPlans","46,400,000","44,200,000","47,200,000","59,300,000","140,400,000","194,200,000","238,700,000","57,800,000","375,800,000","368,700,000","307,500,000",,,,,,,,,,,,,,,,,,,,,,,,
"		DerivativeProductLiabilities","800,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		LiabilitiesHeldforSaleNonCurrent",,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherNonCurrentLiabilities","115,800,000","102,800,000","154,800,000","155,200,000","176,300,000","156,400,000","77,400,000","73,500,000","52,700,000","158,400,000","146,900,000","341,100,000","309,400,000","439,700,000","430,500,000","430,100,000","408,800,000","431,300,000","510,700,000","482,600,000","626,500,000","684,900,000","625,200,000","689,800,000","704,800,000","438,600,000","358,900,000","646,900,000","584,000,000","198,900,000","229,100,000","255,400,000","290,000,000","281,700,000","8,600,000"
TotalEquityGrossMinorityInterest,"2,984,200,000","2,561,400,000","3,210,400,000","2,707,100,000","1,993,000,000","1,908,300,000","1,564,000,000","1,572,100,000","1,554,800,000","1,304,100,000","1,189,200,000","1,133,100,000","966,400,000","1,122,700,000","1,078,500,000","1,010,800,000","927,300,000","636,600,000","450,800,000","263,600,000","847,400,000","789,800,000","802,900,000","818,600,000","995,200,000","810,800,000","516,000,000","260,300,000","274,900,000","372,600,000","212,600,000","-44,400,000","-223,600,000","-343,200,000","-506,600,000"
